Date,Time,ID,F,F0,Fm,Fm',Epar,Y(II),ETR,Fv/Fm,NPQ,deltaNPQ,rETR,Temp
4/29/22,10:17:01,HUl6-4,85,68,197,99,420,0.141,24.9,0.655,0.99,0,59.22,30
4/29/22,10:17:31,HUl6-4,88,68,197,97,625,0.093,24.4,0.655,1.031,0,58.12,30
4/29/22,10:18:01,HUl6-4,88,68,197,98,820,0.102,35.1,0.655,1.01,0,83.64,30
4/29/22,10:18:25,Hm1-1,102,102,219,219,0,0.534,0,0.534,-,0,0,20
4/29/22,10:18:55,Hm1-1,113,102,219,212,66,0.467,12.9,0.534,0.033,0,30.82,20
4/29/22,10:19:25,Hm1-1,114,102,219,210,90,0.457,17.3,0.534,0.043,0,41.13,20
4/29/22,10:19:55,Hm1-1,114,102,219,191,125,0.403,21.2,0.534,0.147,0,50.38,20
4/29/22,10:20:26,Hm1-1,113,102,219,162,190,0.302,24.1,0.534,0.352,0,57.38,20
4/29/22,10:20:56,Hm1-1,111,102,219,144,285,0.229,27.4,0.534,0.521,0,65.27,20
4/29/22,10:21:26,Hm1-1,114,102,219,133,420,0.143,25.2,0.534,0.647,0,60.06,20
4/29/22,10:21:57,Hm1-1,113,102,219,127,625,0.11,28.9,0.534,0.724,0,68.75,20
4/29/22,10:22:27,Hm1-1,114,102,219,126,820,0.095,32.7,0.534,0.738,0,77.9,20
4/29/22,10:22:58,Hm1-2,76,76,166,166,0,0.542,0,0.542,-,0,0,20
4/29/22,10:23:28,Hm1-2,79,76,166,159,66,0.503,13.9,0.542,0.044,0,33.2,20
4/29/22,10:23:58,Hm1-2,81,76,166,161,90,0.497,18.8,0.542,0.031,0,44.73,20
4/29/22,10:24:28,Hm1-2,81,76,166,155,125,0.477,25,0.542,0.071,0,59.62,20
4/29/22,10:24:59,Hm1-2,83,76,166,138,190,0.399,31.8,0.542,0.203,0,75.81,20
4/29/22,10:25:29,Hm1-2,81,76,166,121,285,0.331,39.6,0.542,0.372,0,94.34,20
4/29/22,10:25:59,Hm1-2,79,76,166,108,420,0.269,47.5,0.542,0.537,0,112.98,20
4/29/22,10:26:30,Hm1-2,82,76,166,99,625,0.172,45.2,0.542,0.677,0,107.5,20
4/29/22,10:27:00,Hm1-2,81,76,166,98,820,0.173,59.6,0.542,0.694,0,141.86,20
4/29/22,10:28:10,Hm1-3,88,88,167,167,0,0.473,0,0.473,-,0,0,20
4/29/22,10:28:40,Hm1-3,96,88,167,174,66,0.448,12.4,0.473,-0.04,0,29.57,20
4/29/22,10:29:10,Hm1-3,96,88,167,173,90,0.445,16.8,0.473,-0.035,0,40.05,20
4/29/22,10:29:41,Hm1-3,97,88,167,164,125,0.409,21.5,0.473,0.018,0,51.12,20
4/29/22,10:30:11,Hm1-3,95,88,167,142,190,0.331,26.4,0.473,0.176,0,62.89,20
4/29/22,10:30:41,Hm1-3,95,88,167,126,285,0.246,29.4,0.473,0.325,0,70.11,20
4/29/22,10:31:11,Hm1-3,93,88,167,115,420,0.191,33.7,0.473,0.452,0,80.22,20
4/29/22,10:31:42,Hm1-3,95,88,167,107,625,0.112,29.4,0.473,0.561,0,70,20
4/29/22,10:32:12,Hm1-3,95,88,167,107,820,0.112,38.6,0.473,0.561,0,91.84,20
4/29/22,10:32:38,Hm1-4,80,80,178,178,0,0.551,0,0.551,-,0,0,20
4/29/22,10:33:09,Hm1-4,83,80,178,173,66,0.52,14.4,0.551,0.029,0,34.32,20
4/29/22,10:33:39,Hm1-4,82,80,178,170,90,0.518,19.6,0.551,0.047,0,46.62,20
4/29/22,10:34:09,Hm1-4,86,80,178,157,125,0.452,23.7,0.551,0.134,0,56.5,20
4/29/22,10:34:40,Hm1-4,87,80,178,133,190,0.346,27.6,0.551,0.338,0,65.74,20
4/29/22,10:35:10,Hm1-4,86,80,178,119,285,0.277,33.2,0.551,0.496,0,78.95,20
4/29/22,10:35:40,Hm1-4,88,80,178,110,420,0.2,35.3,0.551,0.618,0,84,20
4/29/22,10:36:10,Hm1-4,88,80,178,102,625,0.137,36,0.551,0.745,0,85.62,20
4/29/22,10:36:41,Hm1-4,92,80,178,106,820,0.132,45.5,0.551,0.679,0,108.24,20
4/29/22,10:37:26,HUl1-1,98,98,140,140,0,0.3,0,0.3,-,0,0,20
4/29/22,10:37:56,HUl1-1,116,98,140,152,66,0.237,6.6,0.3,-0.079,0,15.64,20
4/29/22,10:38:26,HUl1-1,113,98,140,151,90,0.252,9.5,0.3,-0.073,0,22.68,20
4/29/22,10:38:57,HUl1-1,114,98,140,149,125,0.235,12.3,0.3,-0.06,0,29.38,20
4/29/22,10:39:27,HUl1-1,114,98,140,140,190,0.186,14.8,0.3,0,0,35.34,20
4/29/22,10:39:57,HUl1-1,109,98,140,128,285,0.148,17.7,0.3,0.094,0,42.18,20
4/29/22,10:40:27,HUl1-1,109,98,140,120,420,0.092,16.2,0.3,0.167,0,38.64,20
4/29/22,10:40:58,HUl1-1,106,98,140,112,625,0.054,14.2,0.3,0.25,0,33.75,20
4/29/22,10:41:28,HUl1-1,106,98,140,114,820,0.07,24.1,0.3,0.228,0,57.4,20
4/29/22,10:42:28,HUl1-2,112,112,194,194,0,0.423,0,0.423,-,0,0,20
4/29/22,10:42:59,HUl1-2,129,112,194,194,66,0.335,9.3,0.423,0,0,22.11,20
4/29/22,10:43:29,HUl1-2,125,112,194,195,90,0.359,13.6,0.423,-0.005,0,32.31,20
4/29/22,10:43:59,HUl1-2,128,112,194,183,125,0.301,15.8,0.423,0.06,0,37.62,20
4/29/22,10:44:29,HUl1-2,125,112,194,162,190,0.228,18.2,0.423,0.198,0,43.32,20
4/29/22,10:45:00,HUl1-2,122,112,194,144,285,0.153,18.3,0.423,0.347,0,43.6,20
4/29/22,10:45:30,HUl1-2,120,112,194,133,420,0.098,17.3,0.423,0.459,0,41.16,20
4/29/22,10:46:00,HUl1-2,121,112,194,128,625,0.055,14.4,0.423,0.516,0,34.38,20
4/29/22,10:46:31,HUl1-2,120,112,194,127,820,0.055,18.9,0.423,0.528,0,45.1,20
4/29/22,10:47:05,HUl1-3,108,108,183,183,0,0.41,0,0.41,-,0,0,20
4/29/22,10:47:36,HUl1-3,116,108,183,181,66,0.359,10,0.41,0.011,0,23.69,20
4/29/22,10:48:06,HUl1-3,115,108,183,179,90,0.358,13.5,0.41,0.022,0,32.22,20
4/29/22,10:48:36,HUl1-3,118,108,183,171,125,0.31,16.3,0.41,0.07,0,38.75,20
4/29/22,10:49:07,HUl1-3,117,108,183,153,190,0.235,18.8,0.41,0.196,0,44.65,20
4/29/22,10:49:37,HUl1-3,115,108,183,142,285,0.19,22.7,0.41,0.289,0,54.15,20
4/29/22,10:50:07,HUl1-3,117,108,183,131,420,0.107,18.9,0.41,0.397,0,44.94,20
4/29/22,10:50:37,HUl1-3,118,108,183,126,625,0.063,16.5,0.41,0.452,0,39.38,20
4/29/22,10:51:08,HUl1-3,119,108,183,127,820,0.063,21.7,0.41,0.441,0,51.66,20
4/29/22,10:52:00,HUl1-4,76,76,166,166,0,0.542,0,0.542,-,0,0,20
4/29/22,10:52:31,HUl1-4,84,76,166,164,66,0.488,13.5,0.542,0.012,0,32.21,20
4/29/22,10:53:01,HUl1-4,82,76,166,161,90,0.491,18.6,0.542,0.031,0,44.19,20
4/29/22,10:53:31,HUl1-4,82,76,166,143,125,0.427,22.4,0.542,0.161,0,53.38,20
4/29/22,10:54:02,HUl1-4,84,76,166,126,190,0.333,26.6,0.542,0.317,0,63.27,20
4/29/22,10:54:32,HUl1-4,85,76,166,112,285,0.241,28.8,0.542,0.482,0,68.69,20
4/29/22,10:55:02,HUl1-4,87,76,166,104,420,0.163,28.8,0.542,0.596,0,68.46,20
4/29/22,10:55:32,HUl1-4,93,76,166,104,625,0.106,27.8,0.542,0.596,0,66.25,20
4/29/22,10:56:03,HUl1-4,95,76,166,105,820,0.095,32.7,0.542,0.581,0,77.9,20
4/29/22,10:57:18,Hm2-1,107,107,177,177,0,0.395,0,0.395,-,0,0,20
4/29/22,10:57:48,Hm2-1,116,107,177,171,66,0.322,8.9,0.395,0.035,0,21.25,20
4/29/22,10:58:18,Hm2-1,112,107,177,171,90,0.345,13,0.395,0.035,0,31.05,20
4/29/22,10:58:48,Hm2-1,114,107,177,168,125,0.321,16.9,0.395,0.054,0,40.12,20
4/29/22,10:59:19,Hm2-1,116,107,177,159,190,0.27,21.5,0.395,0.113,0,51.3,20
4/29/22,10:59:49,Hm2-1,115,107,177,144,285,0.201,24.1,0.395,0.229,0,57.29,20
4/29/22,11:00:19,Hm2-1,115,107,177,134,420,0.142,25,0.395,0.321,0,59.64,20
4/29/22,11:00:50,Hm2-1,113,107,177,123,625,0.081,21.3,0.395,0.439,0,50.62,20
4/29/22,11:01:20,Hm2-1,111,107,177,123,820,0.098,33.8,0.395,0.439,0,80.36,20
4/29/22,11:02:01,Hm2-2,95,95,189,189,0,0.497,0,0.497,-,0,0,20
4/29/22,11:02:31,Hm2-2,102,95,189,188,66,0.457,12.7,0.497,0.005,0,30.16,20
4/29/22,11:03:01,Hm2-2,105,95,189,186,90,0.435,16.4,0.497,0.016,0,39.15,20
4/29/22,11:03:31,Hm2-2,107,95,189,184,125,0.418,21.9,0.497,0.027,0,52.25,20
4/29/22,11:04:02,Hm2-2,109,95,189,168,190,0.351,28,0.497,0.125,0,66.69,20
4/29/22,11:04:32,Hm2-2,108,95,189,143,285,0.245,29.3,0.497,0.322,0,69.83,20
4/29/22,11:05:02,Hm2-2,104,95,189,127,420,0.181,31.9,0.497,0.488,0,76.02,20
4/29/22,11:05:33,Hm2-2,107,95,189,117,625,0.085,22.3,0.497,0.615,0,53.13,20
4/29/22,11:06:03,Hm2-2,107,95,189,117,820,0.085,29.3,0.497,0.615,0,69.7,20
4/29/22,11:07:25,Hm2-3,105,105,216,216,0,0.514,0,0.514,-,0,0,20
4/29/22,11:07:56,Hm2-3,111,105,216,186,66,0.403,11.2,0.514,0.161,0,26.6,20
4/29/22,11:08:26,Hm2-3,112,105,216,183,90,0.388,14.7,0.514,0.18,0,34.92,20
4/29/22,11:08:56,Hm2-3,111,105,216,170,125,0.347,18.2,0.514,0.271,0,43.38,20
4/29/22,11:09:27,Hm2-3,110,105,216,154,190,0.286,22.8,0.514,0.403,0,54.34,20
4/29/22,11:09:57,Hm2-3,111,105,216,136,285,0.184,22,0.514,0.588,0,52.44,20
4/29/22,11:10:27,Hm2-3,110,105,216,127,420,0.134,23.6,0.514,0.701,0,56.28,20
4/29/22,11:10:57,Hm2-3,113,105,216,121,625,0.066,17.3,0.514,0.785,0,41.25,20
4/29/22,11:11:28,Hm2-3,113,105,216,124,820,0.089,30.7,0.514,0.742,0,72.98,20
4/29/22,11:12:39,Hm2-4,107,107,223,223,0,0.52,0,0.52,-,0,0,20
4/29/22,11:13:09,Hm2-4,116,107,223,219,66,0.47,13,0.52,0.018,0,31.02,20
4/29/22,11:13:40,Hm2-4,118,107,223,213,90,0.446,16.9,0.52,0.047,0,40.14,20
4/29/22,11:14:10,Hm2-4,119,107,223,200,125,0.405,21.3,0.52,0.115,0,50.62,20
4/29/22,11:14:40,Hm2-4,118,107,223,173,190,0.318,25.4,0.52,0.289,0,60.42,20
4/29/22,11:15:10,Hm2-4,120,107,223,150,285,0.2,23.9,0.52,0.487,0,57,20
4/29/22,11:15:41,Hm2-4,117,107,223,140,420,0.164,28.9,0.52,0.593,0,68.88,20
4/29/22,11:16:11,Hm2-4,122,107,223,131,625,0.069,18.1,0.52,0.702,0,43.13,20
4/29/22,11:16:41,Hm2-4,120,107,223,131,820,0.084,28.9,0.52,0.702,0,68.88,20
4/29/22,11:17:45,HUl2-1,113,113,256,256,0,0.559,0,0.559,-,0,0,20
4/29/22,11:18:16,HUl2-1,122,113,256,234,66,0.479,13.3,0.559,0.094,0,31.61,20
4/29/22,11:18:46,HUl2-1,120,113,256,219,90,0.452,17.1,0.559,0.169,0,40.68,20
4/29/22,11:19:16,HUl2-1,119,113,256,201,125,0.408,21.4,0.559,0.274,0,51,20
4/29/22,11:19:47,HUl2-1,121,113,256,176,190,0.313,25,0.559,0.455,0,59.47,20
4/29/22,11:20:17,HUl2-1,122,113,256,156,285,0.218,26.1,0.559,0.641,0,62.13,20
4/29/22,11:20:47,HUl2-1,127,113,256,150,420,0.153,27,0.559,0.707,0,64.26,20
4/29/22,11:21:17,HUl2-1,131,113,256,144,625,0.09,23.6,0.559,0.778,0,56.25,20
4/29/22,11:21:48,HUl2-1,130,113,256,145,820,0.103,35.5,0.559,0.766,0,84.46,20
4/29/22,11:22:35,HUl2-2,83,83,187,187,0,0.556,0,0.556,-,0,0,20
4/29/22,11:23:05,HUl2-2,90,83,187,168,66,0.464,12.9,0.556,0.113,0,30.62,20
4/29/22,11:23:35,HUl2-2,89,83,187,156,90,0.429,16.2,0.556,0.199,0,38.61,20
4/29/22,11:24:05,HUl2-2,89,83,187,140,125,0.364,19.1,0.556,0.336,0,45.5,20
4/29/22,11:24:36,HUl2-2,89,83,187,122,190,0.27,21.5,0.556,0.533,0,51.3,20
4/29/22,11:25:06,HUl2-2,91,83,187,111,285,0.18,21.5,0.556,0.685,0,51.3,20
4/29/22,11:25:36,HUl2-2,92,83,187,105,420,0.124,21.9,0.556,0.781,0,52.08,20
4/29/22,11:26:07,HUl2-2,95,83,187,102,625,0.069,18.1,0.556,0.833,0,43.13,20
4/29/22,11:26:37,HUl2-2,95,83,187,104,820,0.087,30,0.556,0.798,0,71.34,20
4/29/22,11:27:58,HUl2-3,92,92,223,223,0,0.587,0,0.587,-,0,0,20
4/29/22,11:28:28,HUl2-3,101,92,223,189,66,0.466,12.9,0.587,0.18,0,30.76,20
4/29/22,11:28:59,HUl2-3,100,92,223,184,90,0.457,17.3,0.587,0.212,0,41.13,20
4/29/22,11:29:29,HUl2-3,99,92,223,160,125,0.381,20,0.587,0.394,0,47.62,20
4/29/22,11:29:59,HUl2-3,104,92,223,140,190,0.257,20.5,0.587,0.593,0,48.83,20
4/29/22,11:30:30,HUl2-3,105,92,223,127,285,0.173,20.7,0.587,0.756,0,49.3,20
4/29/22,11:31:00,HUl2-3,109,92,223,121,420,0.099,17.5,0.587,0.843,0,41.58,20
4/29/22,11:31:30,HUl2-3,112,92,223,120,625,0.067,17.6,0.587,0.858,0,41.88,20
4/29/22,11:32:01,HUl2-3,112,92,223,120,820,0.067,23.1,0.587,0.858,0,54.94,20
4/29/22,11:32:24,HUl2-4,79,79,151,151,0,0.477,0,0.477,-,0,0,20
4/29/22,11:32:54,HUl2-4,88,79,151,149,66,0.409,11.3,0.477,0.013,0,26.99,20
4/29/22,11:33:25,HUl2-4,84,79,151,144,90,0.417,15.8,0.477,0.049,0,37.53,20
4/29/22,11:33:55,HUl2-4,85,79,151,134,125,0.366,19.2,0.477,0.127,0,45.75,20
4/29/22,11:34:25,HUl2-4,88,79,151,121,190,0.273,21.8,0.477,0.248,0,51.87,20
4/29/22,11:34:55,HUl2-4,90,79,151,109,285,0.174,20.8,0.477,0.385,0,49.59,20
4/29/22,11:35:26,HUl2-4,92,79,151,106,420,0.132,23.3,0.477,0.425,0,55.44,20
4/29/22,11:35:56,HUl2-4,95,79,151,103,625,0.078,20.5,0.477,0.466,0,48.75,20
4/29/22,11:36:26,HUl2-4,72,79,151,79,820,0.089,30.7,0.477,0.911,0,72.98,20
4/29/22,11:38:27,Hm3-1,88,88,183,183,0,0.519,0,0.519,-,0,0,27
4/29/22,11:38:57,Hm3-1,96,88,183,187,66,0.487,13.5,0.519,-0.021,0,32.14,27
4/29/22,11:39:28,Hm3-1,96,88,183,183,90,0.475,18,0.519,0,0,42.75,27
4/29/22,11:39:58,Hm3-1,95,88,183,152,125,0.375,19.7,0.519,0.204,0,46.88,27
4/29/22,11:40:28,Hm3-1,97,88,183,134,190,0.276,22,0.519,0.366,0,52.44,27
4/29/22,11:40:58,Hm3-1,97,88,183,122,285,0.205,24.5,0.519,0.5,0,58.42,27
4/29/22,11:41:29,Hm3-1,97,88,183,112,420,0.134,23.6,0.519,0.634,0,56.28,27
4/29/22,11:41:59,Hm3-1,99,88,183,108,625,0.083,21.8,0.519,0.694,0,51.88,27
4/29/22,11:42:29,Hm3-1,100,88,183,107,820,0.065,22.4,0.519,0.71,0,53.3,27
4/29/22,11:43:13,Hm3-2,79,79,172,172,0,0.541,0,0.541,-,0,0,27
4/29/22,11:43:43,Hm3-2,81,79,172,170,66,0.524,14.5,0.541,0.012,0,34.58,27
4/29/22,11:44:14,Hm3-2,82,79,172,163,90,0.497,18.8,0.541,0.055,0,44.73,27
4/29/22,11:44:44,Hm3-2,82,79,172,140,125,0.414,21.7,0.541,0.229,0,51.75,27
4/29/22,11:45:14,Hm3-2,83,79,172,124,190,0.331,26.4,0.541,0.387,0,62.89,27
4/29/22,11:45:45,Hm3-2,83,79,172,111,285,0.252,30.2,0.541,0.55,0,71.82,27
4/29/22,11:46:15,Hm3-2,87,79,172,101,420,0.139,24.5,0.541,0.703,0,58.38,27
4/29/22,11:46:45,Hm3-2,89,79,172,95,625,0.063,16.5,0.541,0.811,0,39.38,27
4/29/22,11:47:16,Hm3-2,89,79,172,99,820,0.101,34.8,0.541,0.737,0,82.82,27
4/29/22,11:48:42,Hm3-3,102,102,163,163,0,0.374,0,0.374,-,0,0,27
4/29/22,11:49:13,Hm3-3,109,102,163,180,66,0.394,10.9,0.374,-0.094,0,26,27
4/29/22,11:49:43,Hm3-3,108,102,163,176,90,0.386,14.6,0.374,-0.074,0,34.74,27
4/29/22,11:50:13,Hm3-3,107,102,163,162,125,0.34,17.9,0.374,0.006,0,42.5,27
4/29/22,11:50:43,Hm3-3,110,102,163,147,190,0.252,20.1,0.374,0.109,0,47.88,27
4/29/22,11:51:14,Hm3-3,109,102,163,134,285,0.187,22.4,0.374,0.216,0,53.3,27
4/29/22,11:51:44,Hm3-3,112,102,163,124,420,0.097,17.1,0.374,0.315,0,40.74,27
4/29/22,11:52:14,Hm3-3,112,102,163,119,625,0.059,15.5,0.374,0.37,0,36.88,27
4/29/22,11:52:45,Hm3-3,113,102,163,120,820,0.058,20,0.374,0.358,0,47.56,27
4/29/22,11:53:22,Hm3-4,97,97,120,120,0,0.192,0,0.192,-,0,0,27
4/29/22,11:53:53,Hm3-4,109,97,120,128,66,0.148,4.1,0.192,-0.062,0,9.77,27
4/29/22,11:54:23,Hm3-4,108,97,120,129,90,0.163,6.2,0.192,-0.07,0,14.67,27
4/29/22,11:54:53,Hm3-4,108,97,120,129,125,0.163,8.6,0.192,-0.07,0,20.38,27
4/29/22,11:55:24,Hm3-4,112,97,120,126,190,0.111,8.9,0.192,-0.048,0,21.09,27
4/29/22,11:55:54,Hm3-4,113,97,120,124,285,0.089,10.7,0.192,-0.032,0,25.36,27
4/29/22,11:56:24,Hm3-4,115,97,120,122,420,0.057,10.1,0.192,-0.016,0,23.94,27
4/29/22,11:56:54,Hm3-4,117,97,120,122,625,0.041,10.8,0.192,-0.016,0,25.62,27
4/29/22,11:57:25,Hm3-4,118,97,120,122,820,0.033,11.4,0.192,-0.016,0,27.06,27
4/29/22,11:58:02,HUl3-1,83,83,141,141,0,0.411,0,0.411,-,0,0,27
4/29/22,11:58:33,HUl3-1,93,83,141,150,66,0.38,10.5,0.411,-0.06,0,25.08,27
4/29/22,11:59:03,HUl3-1,89,83,141,141,90,0.369,13.9,0.411,0,0,33.21,27
4/29/22,11:59:33,HUl3-1,88,83,141,123,125,0.285,15,0.411,0.146,0,35.62,27
4/29/22,12:00:04,HUl3-1,90,83,141,114,190,0.211,16.8,0.411,0.237,0,40.09,27
4/29/22,12:00:34,HUl3-1,89,83,141,107,285,0.168,20.1,0.411,0.318,0,47.88,27
4/29/22,12:01:04,HUl3-1,92,83,141,102,420,0.098,17.3,0.411,0.382,0,41.16,27
4/29/22,12:01:34,HUl3-1,92,83,141,99,625,0.071,18.6,0.411,0.424,0,44.37,27
4/29/22,12:02:05,HUl3-1,93,83,141,101,820,0.079,27.2,0.411,0.396,0,64.78,27
4/29/22,12:03:41,HUl3-2,79,79,198,198,0,0.601,0,0.601,-,0,0,27
4/29/22,12:04:11,HUl3-2,85,79,198,193,66,0.56,15.5,0.601,0.026,0,36.96,27
4/29/22,12:04:41,HUl3-2,86,79,198,178,90,0.517,19.5,0.601,0.112,0,46.53,27
4/29/22,12:05:12,HUl3-2,87,79,198,157,125,0.446,23.4,0.601,0.261,0,55.75,27
4/29/22,12:05:42,HUl3-2,89,79,198,140,190,0.364,29,0.601,0.414,0,69.16,27
4/29/22,12:06:12,HUl3-2,91,79,198,122,285,0.254,30.4,0.601,0.623,0,72.39,27
4/29/22,12:06:43,HUl3-2,93,79,198,114,420,0.184,32.5,0.601,0.737,0,77.28,27
4/29/22,12:07:13,HUl3-2,96,79,198,108,625,0.111,29.1,0.601,0.833,0,69.38,27
4/29/22,12:07:43,HUl3-2,97,79,198,107,820,0.093,32,0.601,0.85,0,76.26,27
4/29/22,12:08:31,HUl3-3,97,97,207,207,0,0.531,0,0.531,-,0,0,27
4/29/22,12:09:01,HUl3-3,103,97,207,206,66,0.5,13.9,0.531,0.005,0,33,27
4/29/22,12:09:32,HUl3-3,101,97,207,205,90,0.507,19.2,0.531,0.01,0,45.63,27
4/29/22,12:10:02,HUl3-3,103,97,207,186,125,0.446,23.4,0.531,0.113,0,55.75,27
4/29/22,12:10:32,HUl3-3,101,97,207,161,190,0.373,29.8,0.531,0.286,0,70.87,27
4/29/22,12:11:03,HUl3-3,104,97,207,144,285,0.278,33.3,0.531,0.438,0,79.23,27
4/29/22,12:11:33,HUl3-3,107,97,207,132,420,0.189,33.3,0.531,0.568,0,79.38,27
4/29/22,12:12:03,HUl3-3,109,97,207,122,625,0.107,28.1,0.531,0.697,0,66.88,27
4/29/22,12:12:34,HUl3-3,110,97,207,122,820,0.098,33.8,0.531,0.697,0,80.36,27
4/29/22,12:13:59,HUl3-4,91,91,170,170,0,0.465,0,0.465,-,0,0,27
4/29/22,12:14:29,HUl3-4,97,91,170,183,66,0.47,13,0.465,-0.071,0,31.02,27
4/29/22,12:14:59,HUl3-4,97,91,170,173,90,0.439,16.6,0.465,-0.017,0,39.51,27
4/29/22,12:15:30,HUl3-4,99,91,170,159,125,0.377,19.8,0.465,0.069,0,47.12,27
4/29/22,12:16:00,HUl3-4,100,91,170,143,190,0.301,24,0.465,0.189,0,57.19,27
4/29/22,12:16:30,HUl3-4,102,91,170,132,285,0.227,27.2,0.465,0.288,0,64.7,27
4/29/22,12:17:00,HUl3-4,106,91,170,124,420,0.145,25.6,0.465,0.371,0,60.9,27
4/29/22,12:17:31,HUl3-4,109,91,170,119,625,0.084,22.1,0.465,0.429,0,52.5,27
4/29/22,12:18:01,HUl3-4,109,91,170,119,820,0.084,28.9,0.465,0.429,0,68.88,27
